Departure_ScheduledTimeUTC_DateTime,Departure_TimeStatus_Code,Arrival_AirportCode,Arrival_ScheduledTimeUTC_DateTime,Arrival_ActualTimeUTC_DateTime,Arrival_TimeStatus_Code,Delay_minutes
2024-08-06T15:00Z,OT,HAM,2024-08-06T16,2024-08-06T16,OT,3.0
2024-08-06T15:00Z,OT,HAJ,2024-08-06T15,2024-08-06T16,OT,14.0
2024-08-06T15:00Z,FE,FMO,2024-08-06T15,2024-08-06T15,FE,-6.0
2024-08-06T15:00Z,OT,NUE,2024-08-06T15,2024-08-06T15,OT,1.0
2024-08-06T15:00Z,DL,LEJ,2024-08-06T15,2024-08-06T16,DL,22.0
2024-08-06T15:00Z,DL,DRS,2024-08-06T16,2024-08-06T16,DL,8.0
2024-08-06T15:00Z,DL,CPH,2024-08-06T16,2024-08-06T16,DL,8.0
2024-08-06T15:00Z,OT,LHR,2024-08-06T16,2024-08-06T16,FE,-7.0
2024-08-06T15:05Z,OT,DUS,2024-08-06T15,2024-08-06T15,FE,-2.0
2024-08-06T15:10Z,OT,LUX,2024-08-06T15,2024-08-06T15,FE,-5.0
2024-08-06T15:15Z,DL,MUC,2024-08-06T16,2024-08-06T16,DL,20.0
2024-08-06T15:15Z,OT,BLL,2024-08-06T16,2024-08-06T16,FE,-10.0
2024-08-06T15:20Z,OT,STR,2024-08-06T16,2024-08-06T16,OT,14.0
2024-08-06T15:20Z,OT,AMS,2024-08-06T16,2024-08-06T16,OT,4.0
2024-08-06T15:20Z,OT,CDG,2024-08-06T16,2024-08-06T16,FE,-7.0
2024-08-06T15:20Z,OT,VIE,2024-08-06T16,2024-08-06T16,FE,-6.0
2024-08-06T15:40Z,OT,GVA,2024-08-06T16,2024-08-06T16,OT,2.0
2024-08-06T15:45Z,OT,BER,2024-08-06T16,2024-08-06T16,FE,-6.0
2024-08-06T16:00Z,FE,HAM,2024-08-06T17,2024-08-06T16,FE,-13.0
2024-08-06T16:00Z,FE,LHR,2024-08-06T17,2024-08-06T17,FE,-19.0
2024-08-06T16:15Z,FE,MUC,2024-08-06T17,2024-08-06T16,FE,-14.0
2024-08-06T16:25Z,FE,BRU,2024-08-06T17,2024-08-06T17,FE,-8.0
2024-08-06T16:25Z,OT,ZRH,2024-08-06T17,2024-08-06T17,OT,0.0
2024-09-20T02:45Z,OT,AYT,2024-09-20T06,2024-09-20T06,FE,-3.0
2024-09-20T02:45Z,OT,PMI,2024-09-20T04,2024-09-20T05,OT,11.0
2024-09-20T02:50Z,FE,HER,2024-09-20T05,2024-09-20T05,FE,-6.0
2024-09-20T02:50Z,FE,OLB,2024-09-20T04,2024-09-20T04,FE,-17.0
2024-09-20T03:00Z,OT,RHO,2024-09-20T06,2024-09-20T06,OT,0.0
2024-09-20T03:00Z,FE,SPU,2024-09-20T04,2024-09-20T04,FE,-5.0
2024-09-20T03:00Z,FE,PMI,2024-09-20T05,2024-09-20T05,OT,0.0
2024-09-20T03:05Z,OT,AYT,2024-09-20T06,2024-09-20T06,OT,3.0
2024-09-20T03:15Z,FE,SUF,2024-09-20T05,2024-09-20T05,FE,-17.0
2024-09-20T03:20Z,FE,CFU,2024-09-20T05,2024-09-20T05,OT,1.0
2024-09-20T03:55Z,OT,HER,2024-09-20T06,2024-09-20T07,OT,9.0
2024-09-20T04:25Z,OT,ACE,2024-09-20T08,2024-09-20T08,FE,-2.0
2024-09-20T04:30Z,FE,HAM,2024-09-20T05,2024-09-20T05,FE,-4.0
2024-09-20T04:40Z,OT,ZRH,2024-09-20T05,2024-09-20T05,OT,0.0
2024-09-20T04:40Z,OT,VIE,2024-09-20T06,2024-09-20T05,FE,-6.0
2024-09-20T04:45Z,DL,BER,2024-09-20T05,2024-09-20T06,DL,25.0
2024-09-20T04:45Z,OT,BRE,2024-09-20T05,2024-09-20T05,FE,-3.0
2024-09-20T04:50Z,OT,LCY,2024-09-20T06,2024-09-20T06,FE,-4.0
2024-09-20T04:50Z,OT,ATH,2024-09-20T07,2024-09-20T07,FE,-1.0
2024-09-20T04:55Z,FE,BRU,2024-09-20T05,2024-09-20T05,FE,-9.0
2024-09-20T05:00Z,OT,STR,2024-09-20T05,2024-09-20T05,OT,2.0
2024-09-20T05:00Z,OT,OSL,2024-09-20T07,2024-09-20T06,FE,-2.0
2024-09-20T05:00Z,OT,LHR,2024-09-20T06,2024-09-20T06,OT,7.0
2024-09-20T05:05Z,OT,HAJ,2024-09-20T05,2024-09-20T05,FE,-10.0
2024-09-20T05:05Z,OT,NUE,2024-09-20T05,2024-09-20T05,OT,2.0
2024-09-20T05:05Z,OT,LUX,2024-09-20T05,2024-09-20T05,OT,7.0
2024-09-20T05:05Z,DL,DUB,2024-09-20T07,2024-09-20T07,DL,1.0
2024-09-20T05:10Z,FE,MXP,2024-09-20T06,2024-09-20T06,FE,-9.0
2024-09-20T05:10Z,OT,BSL,2024-09-20T06,2024-09-20T06,OT,2.0
2024-09-20T05:10Z,OT,BUD,2024-09-20T06,2024-09-20T06,OT,5.0
2024-09-20T05:15Z,OT,MUC,2024-09-20T06,2024-09-20T06,OT,12.0
2024-09-20T05:15Z,OT,LEJ,2024-09-20T06,2024-09-20T06,FE,-3.0
2024-09-20T05:20Z,OT,CPH,2024-09-20T06,2024-09-20T06,OT,0.0
2024-09-20T05:20Z,OT,CDG,2024-09-20T06,2024-09-20T06,OT,1.0
2024-09-20T05:20Z,OT,WAW,2024-09-20T06,2024-09-20T07,OT,10.0
2024-09-20T05:20Z,FE,WAW,2024-09-20T07,2024-09-20T06,FE,-4.0
2024-09-20T05:30Z,OT,HAM,2024-09-20T06,2024-09-20T06,FE,-1.0
2024-09-20T05:30Z,OT,FCO,2024-09-20T07,2024-09-20T07,OT,0.0
2024-09-20T05:30Z,OT,GVA,2024-09-20T06,2024-09-20T06,OT,1.0
2024-09-20T05:35Z,OT,MAN,2024-09-20T07,2024-09-20T07,OT,3.0
2024-09-20T05:35Z,OT,BCN,2024-09-20T07,2024-09-20T07,OT,2.0
2024-09-20T05:40Z,OT,TLS,2024-09-20T07,2024-09-20T07,FE,-4.0
2024-09-20T05:45Z,OT,BER,2024-09-20T06,2024-09-20T06,FE,-10.0
2024-09-20T05:50Z,OT,NCE,2024-09-20T07,2024-09-20T07,FE,-7.0
2024-09-20T05:50Z,OT,ZRH,2024-09-20T06,2024-09-20T06,OT,9.0
2024-09-20T05:55Z,OT,GOT,2024-09-20T07,2024-09-20T07,FE,-7.0
2024-09-20T05:55Z,DL,BHX,2024-09-20T07,2024-09-20T07,DL,22.0
2024-09-20T06:00Z,DL,LHR,2024-09-20T07,2024-09-20T07,DL,11.0
2024-09-20T06:00Z,FE,AYT,2024-09-20T09,2024-09-20T09,OT,5.0
2024-09-20T05:55Z,DL,BHX,2024-09-20T07,2024-09-20T07,DL,22.0
2024-09-20T06:00Z,DL,LHR,2024-09-20T07,2024-09-20T07,DL,11.0
2024-09-20T06:00Z,FE,AYT,2024-09-20T09,2024-09-20T09,OT,5.0
2024-09-20T06:05Z,DL,BOD,2024-09-20T07,2024-09-20T08,DL,27.0
2024-09-20T06:05Z,FE,SOF,2024-09-20T08,2024-09-20T08,FE,-4.0
2024-09-20T06:10Z,OT,AMS,2024-09-20T07,2024-09-20T07,FE,-1.0
2024-09-20T06:10Z,DL,BJV,2024-09-20T09,2024-09-20T10,DL,66.0
2024-09-20T06:15Z,DL,LCY,2024-09-20T07,2024-09-20T08,DL,29.0
2024-09-20T06:15Z,DL,PSA,2024-09-20T07,2024-09-20T08,DL,22.0
2024-09-20T06:15Z,OT,KTW,2024-09-20T07,2024-09-20T07,FE,-7.0
2024-09-20T06:20Z,OT,VIE,2024-09-20T07,2024-09-20T07,OT,0.0
2024-09-20T06:25Z,OT,MRS,2024-09-20T08,2024-09-20T07,FE,-4.0
2024-09-20T06:30Z,FE,GRZ,2024-09-20T07,2024-09-20T07,OT,0.0
2024-09-20T06:30Z,OT,RNS,2024-09-20T08,2024-09-20T07,FE,-8.0
2024-09-20T06:05Z,DL,FLR,2024-09-20T07,2024-09-20T08,DL,62.0
2024-09-20T06:35Z,DL,PMI,2024-09-20T08,2024-09-20T09,DL,44.0
2024-09-20T06:35Z,OT,CDG,2024-09-20T07,2024-09-20T07,OT,8.0
2024-09-20T06:35Z,OT,LYS,2024-09-20T07,2024-09-20T07,OT,0.0
2024-09-20T06:35Z,OT,PRG,2024-09-20T07,2024-09-20T07,OT,2.0
2024-09-20T06:35Z,FE,JFK,2024-09-20T15,2024-09-20T14,FE,-37.0
2024-09-20T06:45Z,OT,LIN,2024-09-20T07,2024-09-20T08,OT,13.0
2024-09-20T06:45Z,FE,BER,2024-09-20T07,2024-09-20T07,FE,-9.0
2024-09-20T06:45Z,OT,DRS,2024-09-20T07,2024-09-20T07,FE,-2.0
2024-09-20T06:45Z,OT,BLQ,2024-09-20T08,2024-09-20T08,OT,1.0
2024-09-20T06:50Z,DL,VCE,2024-09-20T08,2024-09-20T08,DL,13.0
2024-09-20T06:50Z,OT,ZRH,2024-09-20T07,2024-09-20T07,OT,7.0
2024-09-20T06:55Z,OT,WRO,2024-09-20T08,2024-09-20T08,OT,10.0
2024-09-20T06:55Z,OT,BLL,2024-09-20T08,2024-09-20T08,FE,-4.0
2024-09-20T06:55Z,DL,KRK,2024-09-20T08,2024-09-20T08,DL,9.0
2024-09-20T06:55Z,OT,GVA,2024-09-20T08,2024-09-20T08,OT,2.0
2024-09-20T07:00Z,OT,HAM,2024-09-20T08,2024-09-20T08,OT,5.0
2024-09-20T07:00Z,OT,LHR,2024-09-20T08,2024-09-20T08,OT,11.0
2024-09-20T07:00Z,OT,SZG,2024-09-20T08,2024-09-20T07,FE,-2.0
2024-09-20T07:00Z,OT,BRU,2024-09-20T08,2024-09-20T08,FE,-6.0
2024-09-20T07:05Z,DL,LEJ,2024-09-20T08,2024-09-20T08,DL,20.0
2024-09-20T07:05Z,OT,MLA,2024-09-20T09,2024-09-20T09,FE,-1.0
2024-09-20T07:05Z,OT,IST,2024-09-20T10,2024-09-20T10,OT,11.0
2024-09-20T07:05Z,OT,PMI,2024-09-20T09,2024-09-20T09,OT,9.0
2024-09-20T07:10Z,FE,DUS,2024-09-20T08,2024-09-20T07,FE,-7.0
2024-09-20T07:10Z,OT,SVQ,2024-09-20T10,2024-09-20T10,OT,0.0
2024-09-20T07:15Z,DL,FMO,2024-09-20T08,2024-09-20T08,DL,13.0
2024-09-20T07:15Z,OT,MUC,2024-09-20T08,2024-09-20T08,OT,2.0
2024-09-20T07:15Z,OT,MXP,2024-09-20T08,2024-09-20T08,DL,19.0
2024-09-20T07:15Z,OT,HEL,2024-09-20T09,2024-09-20T09,FE,-3.0
2024-09-20T07:15Z,OT,BGO,2024-09-20T09,2024-09-20T09,OT,1.0
2024-09-20T07:15Z,DL,AGP,2024-09-20T10,2024-09-20T10,DL,22.0
2024-09-20T07:15Z,DL,LIS,2024-09-20T10,2024-09-20T10,FE,-4.0
2024-09-20T07:20Z,DL,ATH,2024-09-20T10,2024-09-20T10,DL,20.0
2024-09-20T07:20Z,OT,VIE,2024-09-20T08,2024-09-20T08,FE,-4.0
2024-09-20T07:25Z,OT,STR,2024-09-20T08,2024-09-20T08,OT,1.0
2024-09-20T07:25Z,OT,AMS,2024-09-20T08,2024-09-20T08,OT,10.0
2024-09-20T07:25Z,OT,TUN,2024-09-20T09,2024-09-20T09,OT,5.0
2024-09-20T07:25Z,OT,LJU,2024-09-20T08,2024-09-20T08,OT,6.0
2024-09-20T07:30Z,OT,GOT,2024-09-20T09,2024-09-20T09,FE,-2.0
2024-09-20T07:30Z,DL,CDG,2024-09-20T08,2024-09-20T08,DL,12.0
2024-09-20T07:30Z,OT,OPO,2024-09-20T10,2024-09-20T10,FE,-2.0
2024-09-20T07:30Z,FE,OTP,2024-09-20T09,2024-09-20T09,FE,-5.0
2024-09-20T07:35Z,OT,LUX,2024-09-20T08,2024-09-20T08,OT,11.0
2024-09-20T07:35Z,OT,VLC,2024-09-20T10,2024-09-20T10,OT,6.0
2024-09-20T07:40Z,DL,BRU,2024-09-20T08,2024-09-20T08,DL,14.0
2024-09-20T07:40Z,OT,MAD,2024-09-20T10,2024-09-20T10,OT,5.0
2024-09-20T07:45Z,DL,YYC,2024-09-20T17,2024-09-20T17,DL,20.0
2024-09-20T07:45Z,OT,BER,2024-09-20T08,2024-09-20T09,OT,9.0
2024-09-20T07:45Z,DL,MAN,2024-09-20T09,2024-09-20T09,DL,13.0
2024-09-20T07:45Z,OT,ZRH,2024-09-20T08,2024-09-20T08,OT,4.0
2024-09-20T07:50Z,OT,VNO,2024-09-20T09,2024-09-20T10,OT,5.0
2024-09-20T07:50Z,DL,BCN,2024-09-20T09,2024-09-20T10,DL,9.0
2024-09-20T07:50Z,DL,BSL,2024-09-20T08,2024-09-20T09,DL,41.0
2024-09-20T07:55Z,DL,NUE,2024-09-20T08,2024-09-20T08,DL,15.0
2024-09-20T07:55Z,OT,RMO,2024-09-20T10,2024-09-20T10,OT,6.0
2024-09-20T08:00Z,OT,HAM,2024-09-20T09,2024-09-20T09,OT,1.0
2024-09-20T08:00Z,DL,IAH,2024-09-20T18,2024-09-20T18,DL,12.0
2024-09-20T08:00Z,OT,CPH,2024-09-20T09,2024-09-20T09,OT,2.0
2024-09-20T08:00Z,OT,LHR,2024-09-20T09,2024-09-20T09,FE,-2.0
2024-09-20T08:05Z,DL,AUS,2024-09-20T18,2024-09-20T18,FE,-6.0
2024-09-20T08:05Z,OT,RIX,2024-09-20T10,2024-09-20T10,OT,3.0
2024-09-20T08:05Z,OT,PRG,2024-09-20T09,2024-09-20T09,FE,-3.0
2024-09-20T08:05Z,OT,SOF,2024-09-20T10,2024-09-20T10,OT,14.0
2024-09-20T08:05Z,DL,SJJ,2024-09-20T09,2024-09-20T10,DL,13.0
2024-09-20T08:10Z,DL,IBZ,2024-09-20T10,2024-09-20T11,DL,58.0
2024-09-20T08:15Z,DL,MUC,2024-09-20T09,2024-09-20T09,DL,12.0
2024-09-20T08:15Z,OT,NAP,2024-09-20T10,2024-09-20T10,FE,-1.0
2024-09-20T08:15Z,OT,ATL,2024-09-20T18,2024-09-20T17,FE,-38.0
2024-09-20T08:20Z,DL,PMI,2024-09-20T10,2024-09-20T10,DL,22.0
2024-09-20T08:20Z,DL,RDU,2024-09-20T17,2024-09-20T19,DL,107.0
2024-09-20T08:20Z,DL,OSL,2024-09-20T10,2024-09-20T10,DL,20.0
2024-09-20T08:20Z,OT,NTE,2024-09-20T09,2024-09-20T09,FE,-1.0
2024-09-20T08:20Z,OT,VIE,2024-09-20T09,2024-09-20T09,OT,10.0
2024-09-20T08:25Z,OT,CUN,2024-09-20T19,2024-09-20T19,FE,-13.0
2024-09-20T08:25Z,DL,SFO,2024-09-20T19,2024-09-20T19,DL,5.0
2024-09-20T08:25Z,DL,CAI,2024-09-20T12,2024-09-20T12,DL,16.0
2024-09-20T08:25Z,DL,ARN,2024-09-20T10,2024-09-20T10,DL,24.0
2024-09-20T08:25Z,OT,SVG,2024-09-20T10,2024-09-20T10,FE,-1.0
2024-09-20T08:25Z,OT,DUB,2024-09-20T10,2024-09-20T10,OT,3.0
2024-09-20T08:25Z,OT,KRK,2024-09-20T10,2024-09-20T10,OT,7.0
2024-09-20T08:25Z,OT,WAW,2024-09-20T10,2024-09-20T10,DL,43.0
2024-09-20T08:30Z,DL,IAD,2024-09-20T17,2024-09-20T17,FE,-5.0
2024-09-20T08:30Z,DL,LAX,2024-09-20T20,2024-09-20T20,DL,10.0
2024-09-20T08:35Z,FE,ADB,2024-09-20T11,2024-09-20T11,FE,-9.0
2024-09-20T08:40Z,DL,STL,2024-09-20T18,2024-09-20T18,FE,-14.0
2024-09-20T08:45Z,OT,PMI,2024-09-20T10,2024-09-20T11,DL,29.0
2024-09-20T08:45Z,DL,MIA,2024-09-20T18,2024-09-20T18,FE,-7.0
2024-09-20T08:45Z,DL,SEA,2024-09-20T19,2024-09-20T19,DL,12.0
2024-09-20T08:50Z,OT,LIN,2024-09-20T10,2024-09-20T10,OT,7.0
2024-09-20T08:55Z,OT,JFK,2024-09-20T17,2024-09-20T17,FE,-18.0
2024-09-20T09:00Z,DL,BCN,2024-09-20T11,2024-09-20T11,DL,20.0
2024-09-20T09:05Z,OT,GLA,2024-09-20T11,2024-09-20T11,FE,-2.0
2024-09-20T09:05Z,DL,EDI,2024-09-20T11,2024-09-20T11,DL,1.0
2024-09-20T09:05Z,DL,LCA,2024-09-20T12,2024-09-20T12,DL,2.0
2024-09-20T09:10Z,DL,BIO,2024-09-20T11,2024-09-20T11,DL,12.0
2024-09-20T09:10Z,OT,VIE,2024-09-20T10,2024-09-20T10,OT,3.0
2024-09-20T09:15Z,DL,DTW,2024-09-20T18,2024-09-20T17,FE,-16.0
2024-09-20T09:25Z,DL,FNC,2024-09-20T13,2024-09-20T14,DL,54.0
2024-09-20T09:25Z,DL,LOS,2024-09-20T15,2024-09-20T16,DL,23.0
2024-09-20T09:30Z,DL,TPA,2024-09-20T20,2024-09-20T19,FE,-22.0
2024-09-20T09:30Z,OT,BRU,2024-09-20T10,2024-09-20T10,FE,-8.0
2024-09-20T09:35Z,DL,PMI,2024-09-20T11,2024-09-20T13,DL,98.0
2024-09-20T09:35Z,OT,HRG,2024-09-20T14,2024-09-20T14,OT,2.0
2024-09-20T09:40Z,OT,SKP,2024-09-20T11,2024-09-20T11,OT,0.0
2024-09-20T09:40Z,OT,AYT,2024-09-20T13,2024-09-20T13,OT,4.0
2024-09-20T08:50Z,DL,ORD,2024-09-20T17,2024-09-20T18,DL,58.0
2024-09-20T09:45Z,DL,KGS,2024-09-20T12,2024-09-20T13,DL,35.0
2024-09-20T09:45Z,DL,JFK,2024-09-20T18,2024-09-20T19,DL,58.0
2024-09-20T09:45Z,OT,BER,2024-09-20T10,2024-09-20T10,FE,-5.0
2024-09-20T09:45Z,OT,BHX,2024-09-20T11,2024-09-20T11,FE,-6.0
2024-09-20T09:50Z,OT,PDX,2024-09-20T20,2024-09-20T20,OT,13.0
2024-09-20T09:50Z,OT,NCE,2024-09-20T11,2024-09-20T11,OT,6.0
2024-09-20T09:50Z,OT,KRK,2024-09-20T11,2024-09-20T11,FE,-1.0
2024-09-20T10:00Z,OT,TFS,2024-09-20T14,2024-09-20T14,FE,-5.0
2024-09-20T10:00Z,DL,HAM,2024-09-20T11,2024-09-20T11,DL,9.0
2024-09-20T10:00Z,DL,FCO,2024-09-20T11,2024-09-20T12,DL,17.0
2024-09-20T10:00Z,OT,LHR,2024-09-20T11,2024-09-20T11,OT,13.0
2024-09-20T10:00Z,OT,BEY,2024-09-20T13,2024-09-20T14,OT,15.0
2024-09-20T08:20Z,DL,RDU,2024-09-20T17,2024-09-20T19,DL,107.0
2024-09-20T09:25Z,DL,FNC,2024-09-20T13,2024-09-20T14,DL,54.0
2024-09-20T09:35Z,DL,PMI,2024-09-20T11,2024-09-20T13,DL,98.0
2024-09-20T08:50Z,DL,ORD,2024-09-20T17,2024-09-20T18,DL,58.0
2024-09-20T09:45Z,DL,KGS,2024-09-20T12,2024-09-20T13,DL,35.0
2024-09-20T09:45Z,DL,JFK,2024-09-20T18,2024-09-20T19,DL,58.0
2024-09-20T09:50Z,OT,PDX,2024-09-20T20,2024-09-20T20,OT,13.0
2024-09-20T10:00Z,OT,TFS,2024-09-20T14,2024-09-20T14,FE,-5.0
2024-09-20T10:00Z,DL,HAM,2024-09-20T11,2024-09-20T11,DL,9.0
2024-09-20T10:00Z,DL,FCO,2024-09-20T11,2024-09-20T12,DL,17.0
2024-09-20T10:00Z,OT,LHR,2024-09-20T11,2024-09-20T11,OT,13.0
2024-09-20T10:00Z,OT,BEY,2024-09-20T13,2024-09-20T14,OT,15.0
2024-09-20T10:05Z,DL,LPA,2024-09-20T14,2024-09-20T15,DL,61.0
2024-09-20T10:05Z,DL,BUD,2024-09-20T11,2024-09-20T11,DL,4.0
2024-09-20T10:10Z,OT,TLS,2024-09-20T11,2024-09-20T11,FE,-3.0
2024-09-20T10:10Z,DL,TIA,2024-09-20T12,2024-09-20T12,DL,31.0
2024-09-20T10:10Z,OT,LJU,2024-09-20T11,2024-09-20T11,OT,11.0
2024-09-20T10:10Z,DL,HND,2024-09-20T23,2024-09-20T23,FE,-5.0
2024-09-20T10:15Z,DL,TRN,2024-09-20T11,2024-09-20T12,DL,28.0
2024-09-20T10:15Z,DL,MUC,2024-09-20T11,2024-09-20T11,DL,8.0
2024-09-20T10:25Z,DL,HRG,2024-09-20T14,2024-09-20T15,DL,23.0
2024-09-20T10:25Z,OT,GOT,2024-09-20T12,2024-09-20T12,OT,1.0
2024-09-20T10:25Z,OT,CDG,2024-09-20T11,2024-09-20T11,DL,16.0
2024-09-20T10:25Z,DL,FAO,2024-09-20T13,2024-09-20T13,DL,13.0
2024-09-20T10:25Z,OT,GDN,2024-09-20T11,2024-09-20T11,OT,4.0
2024-09-20T10:30Z,DL,VRN,2024-09-20T11,2024-09-20T12,DL,17.0
2024-09-20T10:30Z,DL,FLR,2024-09-20T12,2024-09-20T13,DL,82.0
2024-09-20T10:30Z,OT,SIN,2024-09-20T22,2024-09-20T23,DL,18.0
2024-09-20T10:35Z,OT,BLQ,2024-09-20T11,2024-09-20T12,OT,5.0
2024-09-20T10:35Z,OT,VCE,2024-09-20T11,2024-09-20T11,FE,-6.0
2024-09-20T10:35Z,OT,AMS,2024-09-20T11,2024-09-20T11,FE,-16.0
2024-09-20T10:40Z,OT,GRZ,2024-09-20T12,2024-09-20T12,OT,12.0
2024-09-20T10:40Z,OT,KTW,2024-09-20T12,2024-09-20T12,OT,1.0
2024-09-20T10:40Z,OT,MXP,2024-09-20T11,2024-09-20T12,DL,16.0
2024-09-20T10:40Z,DL,CPH,2024-09-20T12,2024-09-20T12,DL,31.0
2024-09-20T10:40Z,OT,POZ,2024-09-20T11,2024-09-20T11,FE,-8.0
2024-09-20T10:40Z,OT,ZAG,2024-09-20T12,2024-09-20T12,OT,5.0
2024-09-20T10:45Z,OT,BER,2024-09-20T11,2024-09-20T11,FE,-1.0
2024-09-20T10:50Z,OT,LUX,2024-09-20T11,2024-09-20T11,OT,8.0
2024-09-20T10:50Z,OT,BRE,2024-09-20T11,2024-09-20T11,OT,8.0
2024-09-20T10:50Z,DL,BLL,2024-09-20T12,2024-09-20T12,DL,34.0
2024-09-20T10:50Z,OT,LYS,2024-09-20T12,2024-09-20T12,FE,-1.0
2024-09-20T10:50Z,OT,BSL,2024-09-20T11,2024-09-20T11,OT,0.0
2024-09-20T10:50Z,DL,VIE,2024-09-20T12,2024-09-20T12,DL,7.0
2024-09-20T10:55Z,DL,TRS,2024-09-20T12,2024-09-20T12,DL,33.0
2024-09-20T10:55Z,OT,GVA,2024-09-20T12,2024-09-20T12,OT,12.0
2024-09-20T11:00Z,OT,HAM,2024-09-20T12,2024-09-20T12,OT,3.0
2024-09-20T11:00Z,OT,HAJ,2024-09-20T11,2024-09-20T11,OT,7.0
2024-09-20T11:00Z,OT,NUE,2024-09-20T11,2024-09-20T11,OT,4.0
2024-09-20T11:00Z,DL,BLR,2024-09-20T19,2024-09-20T21,DL,84.0
2024-09-20T11:00Z,DL,BRU,2024-09-20T12,2024-09-20T12,DL,27.0
2024-09-20T11:00Z,DL,IST,2024-09-20T14,2024-09-20T14,DL,24.0
2024-09-20T11:00Z,DL,WRO,2024-09-20T12,2024-09-20T12,DL,22.0
2024-09-20T11:05Z,DL,RAK,2024-09-20T14,2024-09-20T15,DL,56.0
2024-09-20T11:05Z,DL,HYD,2024-09-20T19,2024-09-20T20,DL,20.0
2024-09-20T11:05Z,OT,PMI,2024-09-20T13,2024-09-20T13,OT,1.0
2024-09-20T11:05Z,DL,ZRH,2024-09-20T12,2024-09-20T12,DL,27.0
2024-09-20T11:10Z,DL,JMK,2024-09-20T14,2024-09-20T14,DL,39.0
2024-09-20T11:10Z,DL,IAD,2024-09-20T20,2024-09-20T19,FE,-23.0
2024-09-20T11:10Z,OT,RUH,2024-09-20T16,2024-09-20T16,FE,-4.0
2024-09-20T11:10Z,DL,BCN,2024-09-20T13,2024-09-20T13,DL,12.0
2024-09-20T11:15Z,DL,MUC,2024-09-20T12,2024-09-20T12,DL,35.0
2024-09-20T11:15Z,DL,BOM,2024-09-20T19,2024-09-20T20,DL,28.0
2024-09-20T11:20Z,DL,EWR,2024-09-20T19,2024-09-20T19,DL,14.0
2024-09-20T11:20Z,DL,YVR,2024-09-20T21,2024-09-20T21,DL,16.0
2024-09-20T11:20Z,DL,DEL,2024-09-20T19,2024-09-20T21,DL,108.0
2024-09-20T11:20Z,DL,MAD,2024-09-20T13,2024-09-20T14,DL,19.0
2024-09-20T11:20Z,DL,LIS,2024-09-20T14,2024-09-20T15,DL,40.0
2024-09-20T11:25Z,DL,PRN,2024-09-20T13,2024-09-20T14,DL,50.0
2024-09-20T11:30Z,OT,YYC,2024-09-20T21,2024-09-20T21,OT,4.0
2024-09-20T11:30Z,OT,DUS,2024-09-20T12,2024-09-20T12,OT,0.0
2024-09-20T11:30Z,OT,STR,2024-09-20T12,2024-09-20T12,OT,8.0
2024-09-20T11:30Z,OT,LIN,2024-09-20T12,2024-09-20T12,FE,-4.0
2024-09-20T11:30Z,DL,BOS,2024-09-20T20,2024-09-20T19,FE,-2.0
2024-09-20T11:30Z,DL,DEN,2024-09-20T21,2024-09-20T21,FE,-2.0
2024-09-20T11:30Z,DL,MLA,2024-09-20T14,2024-09-20T14,DL,16.0
2024-09-20T11:35Z,OT,SEA,2024-09-20T21,2024-09-20T21,OT,8.0
2024-09-20T11:35Z,DL,MEX,2024-09-20T23,2024-09-20T22,FE,-38.0
2024-09-20T11:40Z,DL,MCO,2024-09-20T21,2024-09-20T22,DL,8.0
2024-09-20T11:40Z,DL,LEJ,2024-09-20T12,2024-09-20T12,DL,9.0
2024-09-20T11:40Z,OT,DRS,2024-09-20T12,2024-09-20T12,OT,9.0
2024-09-20T11:40Z,OT,OSL,2024-09-20T13,2024-09-20T13,FE,-5.0
2024-09-20T11:40Z,OT,OVD,2024-09-20T14,2024-09-20T13,FE,-5.0
2024-09-20T11:40Z,OT,VIE,2024-09-20T13,2024-09-20T13,FE,-4.0
2024-09-20T11:45Z,DL,ATH,2024-09-20T14,2024-09-20T15,DL,25.0
2024-09-20T11:45Z,OT,BHD,2024-09-20T13,2024-09-20T13,FE,-15.0
2024-09-20T11:50Z,DL,CTA,2024-09-20T14,2024-09-20T15,DL,55.0
2024-09-20T11:50Z,DL,ARN,2024-09-20T13,2024-09-20T14,DL,12.0
2024-09-20T11:50Z,DL,OPO,2024-09-20T14,2024-09-20T14,DL,3.0
2024-09-20T11:50Z,DL,AYT,2024-09-20T15,2024-09-20T15,DL,16.0
2024-09-20T11:55Z,OT,HAV,2024-09-20T22,2024-09-20T22,OT,10.0
2024-09-20T11:55Z,DL,YYZ,2024-09-20T20,2024-09-20T20,DL,3.0
2024-09-20T12:00Z,OT,JSI,2024-09-20T14,2024-09-20T14,OT,6.0
2024-09-20T12:00Z,OT,HEL,2024-09-20T14,2024-09-20T14,DL,16.0
2024-09-20T12:00Z,DL,LHR,2024-09-20T13,2024-09-20T14,DL,51.0
2024-09-20T12:00Z,DL,BCN,2024-09-20T14,2024-09-20T14,DL,23.0
2024-09-20T12:00Z,DL,AGP,2024-09-20T15,2024-09-20T15,DL,6.0
2024-09-20T12:00Z,OT,BEG,2024-09-20T13,2024-09-20T13,OT,4.0
2024-09-20T12:05Z,DL,LAX,2024-09-20T23,2024-09-21T00,DL,27.0
2024-09-20T12:05Z,DL,DXB,2024-09-20T18,2024-09-20T19,DL,40.0
2024-09-20T12:05Z,DL,HND,2024-09-21T00,2024-09-21T01,DL,19.0
